ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3302502,Magé,RJ,236319,88,30,5.7375006677396945,0.2263202387190423,0.16666666666666666,2.0256240294221977e-05,236223.68518702986,28.634168554761338,66.68064441538007,90.52787852005117
