ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3538709,Piracicaba,SP,394419,90,33,23.873229187862908,0.23681229078329413,0.16666666666666666,6.138835277663421e-06,394341.9896122117,24.50984534699835,52.50054244127047,74.5891145168881
