ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2613701,São Lourenço da Mata,PE,111197,163,35,17.307833247540472,0.24745610142363525,0.16666666666666666,3.2801491430709216e-05,111016.1377644902,61.405322921809365,119.45691258795998,177.2148080671488
