state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
DF,3015268,201,20,28.643277505635083,0.39334069516821757,0.16666666666666666,5.183696236558359e-07,3015014.5721061393,146.70295157915515,106.72494228188337,251.864870522657
