ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2307650,Maracanaú,CE,223188,159,34,18.52022762069631,0.24977170727753686,0.16666666666666666,1.784006510984517e-05,222994.32759323643,67.04022898859864,126.63217777493142,189.69071831179392
