state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
RR,605761,668,42,41.647657610068826,0.2572072088309164,0.16666666666666666,8.440923740249948e-06,605120.1316676985,228.68788890493823,412.18044339649555,635.7551498956162
