state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
MG,21168791,1935,55,1427.9350993621097,0.24859013355895532,0.16666666666666666,4.723935344252772e-07,21166050.069575775,909.8651604686177,1831.0652637563617,2730.9304242249796
