ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3534401,Osasco,SP,696382,828,45,58.8423880839398,0.26193070613623265,0.16666666666666666,6.2054169368492195e-06,695526.4451056772,313.5795232870335,541.9753710356176,851.2335536653344
