state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
MS,2778986,261,49,7.728389475419416,0.20954966514428588,0.16666666666666666,2.921746072484635e-06,2778693.0113425585,66.4038289610629,226.58482847960974,284.8691660096829
