ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4106902,Curitiba,PR,1893997,172,25,16.74317157364991,0.25526869498584465,0.16666666666666666,3.542256247814508e-06,1893832.4009326852,61.50690664109052,103.09216067365587,157.89004460815443
