ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4209102,Joinville,SC,569645,174,50,21.514845710884057,0.2389901268372105,0.16666666666666666,3.0213431501355446e-06,569437.365664235,64.0083440123439,143.62599175253328,205.91324274611821
