# S,I,R,Nw
62344,1,0,0
62344,1,0,0
62343,1,0,0
62343,1,0,1
62342,2,1,2
62341,2,1,3
62340,3,2,3
62339,3,2,5
62338,4,3,6
62336,5,4,7
62334,6,4,9
62332,7,6,11
62330,8,7,14
62327,9,8,17
62323,11,10,21
62319,13,12,25
62314,15,15,29
62309,18,18,35
62302,22,21,42
62294,26,25,50
62285,30,30,59
62274,35,35,70
62261,42,42,83
62246,49,49,98
62228,58,58,116
62207,68,69,137
62183,80,81,161
62154,95,96,190
62120,111,113,224
62080,131,133,263
62034,154,157,310
61979,180,185,365
