# S,I,R,Nw
822240,1,0,0
822240,1,0,0
822240,1,0,0
822239,1,0,1
822238,2,1,2
822237,2,1,3
822236,3,1,4
822235,3,2,5
822234,4,3,6
822232,5,4,8
822230,6,5,10
822227,8,6,13
822224,9,7,16
822220,11,9,20
822216,14,11,24
822210,16,14,30
822204,20,17,36
822196,24,21,44
822187,29,25,53
822175,35,30,64
822162,42,37,78
822146,50,45,94
822126,60,54,114
822103,72,65,137
822075,87,78,165
822041,105,94,199
822001,126,114,239
821953,151,137,287
821894,182,164,346
