ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2602902,Cabo de Santo Agostinho,PE,202636,81,29,9.165992725729255,0.22939547990472095,0.16666666666666666,2.1094342001561126e-05,202551.00509565644,26.334758157146823,58.660146186451996,80.72043125777047
