ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3549805,São José do Rio Preto,SP,446649,92,45,74.03121937481832,0.2135173281374815,0.16666666666666666,7.663093378810351e-06,446532.7574563632,28.166184697579073,88.07635893924392,112.81983064227076
