# S,I,R,Nw
7075178,2,0,0
7075178,2,0,0
7075177,3,0,1
7075175,3,1,3
7075174,4,2,4
7075172,5,3,6
7075169,7,4,9
7075166,9,5,12
7075162,11,7,16
7075157,14,9,21
7075151,17,11,27
7075144,21,15,34
7075135,26,19,43
7075123,33,24,55
7075109,41,30,69
7075091,51,38,87
7075070,63,47,108
7075043,78,59,135
7075009,97,73,169
7074968,120,92,210
7074916,149,114,262
7074852,185,142,326
7074773,230,176,405
7074675,285,219,503
7074554,353,272,624
