ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3547809,Santo André,SP,712749,565,47,62.99128474691217,0.23352133352145962,0.16666666666666666,9.866872606270451e-06,712198.3624412593,162.50887479181515,388.12868394870105,543.6049551572696
