ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2913606,Ilhéus,BA,178210,202,38,13.272434068512366,0.26059656457956615,0.16666666666666666,1.4268917223616955e-05,177964.6045702778,89.96887632841921,155.4265533937579,242.85256598375642
