ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
5300108,Brasília,DF,2977216,201,20,28.64343533971197,0.39338589740739865,0.16666666666666666,5.246500314379044e-07,2976962.5370525173,146.73492328247448,106.72802420017868,251.90095101465573
