# S,I,R,Nw
2977214,1,0,0
2977213,1,0,0
2977212,2,0,1
2977211,3,1,2
2977210,3,1,4
2977208,4,2,5
2977206,6,3,7
2977203,7,4,10
2977200,9,5,14
2977196,12,7,18
2977190,15,10,23
2977184,19,12,30
2977175,23,16,38
2977165,29,20,49
2977151,37,26,62
2977135,47,33,79
2977114,59,42,100
2977088,74,53,126
2977055,93,67,159
2977014,116,84,200
2976962,146,106,251
2976897,184,134,316
2976816,230,168,397
2976714,289,211,499
2976586,363,266,627
2976426,455,334,788
2976224,571,419,989
2975972,717,526,1241
