state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
ES,4018650,2913,57,346.6478816420666,0.2687212453260993,0.16666666666666666,9.051761943131284e-07,4015428.84413791,1224.780393685991,1996.3754684057249,3217.5182757784387
