ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2105302,Imperatriz,MA,253873,136,31,11.536335093545048,0.29393926767050627,0.16666666666666666,5.513385537412249e-06,253707.68689073433,72.34190900399597,92.97120026168442,163.91340953914093
