ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3549904,São José dos Campos,SP,695992,224,45,106.40364167787625,0.22158180703174693,0.16666666666666666,8.276160373715904e-06,695734.4730795806,68.12021314583004,189.40670727361075,251.76677900861748
