state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
MT,3484466,321,43,49.641121608335396,0.21859106236623432,0.16666666666666666,2.8698802054604568e-06,3484105.3101811805,93.28902738223361,267.4007914369497,350.68981881918336
