ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2927408,Salvador,BA,2938092,1791,50,93.19473363248878,0.2521719726279542,0.16666666666666666,3.403569391292034e-06,2935991.5707944087,718.3159734971327,1382.113232093362,2090.4292055904943
