state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
DF,3015268,1567,56,1597.0759879277812,0.24071629203498657,0.16666666666666666,3.3164547894250193e-06,3013235.774089118,631.6061074404238,1400.6198034413903,2022.2259108818137
