ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3529401,Mauá,SP,457696,241,47,33.13545929615186,0.25845305360593074,0.16666666666666666,2.592275474299226e-06,457448.20474841975,88.72319875563566,159.07205282448425,246.60877746463512
