# S,I,R,Nw
37749,2,0,0
37748,3,0,1
37746,4,1,2
37744,5,1,4
37742,6,2,7
37738,9,4,10
37734,11,5,15
37728,15,8,21
37720,20,11,28
37710,26,15,38
37697,34,20,51
37680,44,26,68
37658,58,35,91
37629,76,46,119
37592,98,60,157
37543,128,79,206
37480,167,104,269
37398,217,136,351
37291,282,177,458
37153,366,231,595
