ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2611606,Recife,PE,1625583,139,25,10.81231299938647,0.2594189652801095,0.16666666666666666,2.7925386058866264e-06,1625461.9255562364,46.202335993840855,74.87210776997277,116.53494047924059
