state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
RJ,17264943,421,22,10.99682823200326,0.4142956797272704,0.16666666666666666,6.574310305754241e-08,17264480.531179212,276.8767270643761,185.59209372108094,461.3337698585254
