ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2616407,Vitória de Santo Antão,PE,136706,92,25,5.4011376907614235,0.28248860607125426,0.16666666666666666,1.7523476361773583e-05,136603.81057299054,43.28906805932689,58.90035895014557,99.7938626499598
