# S,I,R,Nw
36921,0,0,0
36921,0,0,0
36920,0,0,0
36920,1,0,0
36920,1,0,1
36919,1,0,1
36918,2,1,2
36917,2,1,3
36916,3,2,4
36915,3,2,5
36913,4,3,7
36911,5,4,9
36909,7,5,12
36906,9,6,15
36902,11,8,19
36897,13,10,23
36891,17,13,29
36884,21,16,36
36875,26,20,45
36864,32,25,56
36851,39,31,70
36834,49,38,87
36813,60,47,107
36788,74,58,133
36756,92,72,164
36718,114,89,203
36670,140,111,251
36611,173,137,309
36539,213,169,381
