state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
PI,3273227,665,44,28.062033917227232,0.2835680924748512,0.16666666666666666,4.811466513389811e-07,3272570.981663468,271.33155166787543,384.68678486489864,654.4434343226517
