# S,I,R,Nw
2609706,9,0,0
2609701,13,1,4
2609694,17,4,11
2609686,22,7,19
2609675,28,11,30
2609660,37,17,45
2609642,49,24,63
2609618,63,33,87
2609586,83,46,119
2609545,108,62,160
2609491,141,82,214
2609421,184,109,284
2609330,240,145,375
2609211,313,190,494
2609057,408,250,648
2608855,531,328,850
2608593,692,430,1112
2608251,902,562,1454
2607805,1175,734,1900
