state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
AM,4144597,5723,50,1427.0241601973114,0.27956106411805687,0.16666666666666666,2.4127798191235476e-06,4137611.736831023,2823.2871548345356,4161.976014141741,6975.263168976277
