ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2111201,São José de Ribamar,MA,176008,205,29,19.752665381223164,0.23773909197205764,0.16666666666666666,5.6815599290941305e-05,175769.20522364305,78.28499772371302,160.50977863319315,228.79477635690617
