state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
RS,11377239,1619,53,1989.5435942237436,0.2484338289174867,0.16666666666666666,8.789478712717557e-07,11374935.399201179,764.7371188048709,1538.8636800182273,2293.600798823098
