ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3304904,São Gonçalo,RJ,1044058,250,40,48.65668154285083,0.2424887869268436,0.16666666666666666,4.148775769936203e-06,1043779.8859944261,89.91316225387989,188.2008433199042,273.782443040976
