# S,I,R,Nw
2513444,6,0,0
2513441,8,1,2
2513438,10,2,6
2513433,12,4,10
2513428,15,7,15
2513421,19,9,22
2513413,23,13,30
2513403,29,17,40
2513390,36,23,53
2513375,45,30,69
2513355,56,38,88
2513332,69,49,112
2513302,86,62,141
2513265,106,78,178
2513220,132,98,223
2513164,163,122,280
2513094,203,153,349
2513008,251,190,435
2512902,311,237,542
