ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4314902,Porto Alegre,RS,1481019,451,52,920.602812538084,0.22548315832201735,0.16666666666666666,6.752107839264722e-06,1480231.4588798631,212.66385935776432,574.8772607788039,777.5411201365685
