state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
PB,4018127,1034,45,19.15257064611233,0.2849713891019657,0.16666666666666666,5.181537191041935e-07,4017095.5976205324,429.3225932274515,602.0797862403252,1029.3203720188935
