ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2610707,Paulista,PE,325590,445,29,32.208955582604055,0.27012401758373294,0.16666666666666666,3.071347400103896e-05,325082.66073607997,200.23652250897533,307.1027414110673,497.33926392004435
