state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
AP,845731,1121,43,266.28255783719834,0.26404180074636013,0.16666666666666666,8.562629190526925e-06,844453.1745139472,475.2059058377162,802.6195802147403,1270.5838051045228
