ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2111300,São Luís,MA,1082935,121,17,8.62021243344,0.37000475191121784,0.16666666666666666,2.066612252035035e-06,1082807.221438162,71.22608029130276,56.55248154707687,125.54055509922206
