# S,I,R,Nw
1082932,2,0,0
1082931,2,0,0
1082930,3,0,2
1082929,4,1,3
1082927,5,2,5
1082925,6,3,7
1082923,7,4,9
1082919,9,5,12
1082916,11,7,16
1082911,13,9,21
1082905,17,12,27
1082898,21,15,34
1082889,25,19,42
1082879,31,24,53
1082866,38,29,66
1082850,47,37,82
1082831,58,45,101
1082807,71,56,125
1082777,87,69,154
1082742,106,85,190
1082698,131,105,234
1082644,160,129,288
1082578,196,159,354
1082497,241,195,434
1082398,295,240,533
