# S,I,R,Nw
1481017,1,0,0
1481017,1,0,0
1481016,2,0,1
1481015,2,0,2
1481014,3,1,3
1481012,4,2,5
1481010,5,2,7
1481008,6,3,9
1481004,8,5,12
1481000,11,6,16
1480995,14,8,22
1480989,18,11,28
1480980,23,15,37
1480969,29,19,48
1480955,37,25,61
1480938,48,32,79
1480916,61,41,101
1480887,78,53,130
1480851,99,67,166
1480805,127,86,212
1480746,162,110,271
1480671,206,141,346
1480575,263,180,442
1480453,335,229,564
