ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
1303700,Santo Antônio do Içá,AM,23378,105,37,54.40667001002442,0.2945735736828456,0.16666666666666666,1.5715165994508887e-05,23282.954773340498,41.36783874458347,53.67738791492308,94.67783750888692
