ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4205407,Florianópolis,SC,477798,320,51,142.9856724142378,0.2113931031180994,0.16666666666666666,2.0128001410922995e-05,477389.6675181764,93.83943889937564,314.493042924071,398.7153630053104
