state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
SE,2298696,517,49,161.1298540086906,0.2645599790438161,0.16666666666666666,5.021954370022528e-07,2298318.152125645,140.5200703449553,237.32780400967192,376.6934797123719
