ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3303906,Petrópolis,RJ,298158,91,42,38.56590888389026,0.21856248002489867,0.16666666666666666,1.1355672917770234e-05,298042.8327489251,29.91037603981774,85.25687503514419,111.7814663491454
