state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
RO,1777225,585,43,49.180985470567045,0.2912754163182815,0.16666666666666666,7.132540658447976e-07,1776594.7890857488,270.2679461387466,359.94296811337404,628.9433012949497
