ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
4202404,Blumenau,SC,343715,194,41,61.57689986314174,0.20890335110559421,0.16666666666666666,2.2601913426688046e-05,343528.7215434024,43.820006748409334,142.45844984915885,178.5098399241141
