state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
PA,8602865,86,19,2.5848987161193424,0.36670131281049295,0.16666666666666666,1.350928845565286e-07,8602767.237433182,53.85719430933896,43.905372508904904,96.60038096994344
