ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
3552205,Sorocaba,SP,652481,128,36,4.087141746660526,0.2500947556787892,0.16666666666666666,3.4963038042124974e-06,652347.6462302055,45.996104755577115,87.35766503883828,131.07249799193903
