ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2800308,Aracaju,SE,641523,297,49,104.82412556069895,0.2503355677282529,0.16666666666666666,1.96065793234473e-06,641298.0883119236,75.98266199409018,148.92902608233803,223.65388091769665
