ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
2408102,Natal,RN,877662,567,51,79.71758754926368,0.24112407995656404,0.16666666666666666,5.115422057145587e-06,877024.3002049831,199.86004560322644,437.83974941377903,633.210183463487
