state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
AL,3337357,1226,55,99.77725788808934,0.3169817880724133,0.16666666666666666,4.0493119800363495e-08,3336184.3738560737,556.0305944371528,616.5955494878438,1172.491003928179
