ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
1302900,Maués,AM,61110,98,22,19.139669827211826,0.317184839130937,0.16666666666666666,3.285698818086673e-05,60996.453799275005,54.882226059709225,58.663974665266565,111.53831017724306
