ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
1302603,Manaus,AM,2094391,3273,50,2038.828398950981,0.2719415322672162,0.16666666666666666,4.7746576451102005e-06,2089431.1042251543,1922.6122465378098,3037.2835283075556,4949.895774845365
