ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
1501402,Belém,PA,1446042,1792,45,143.36295332750245,0.28732225390842775,0.16666666666666666,2.62111586573545e-06,1443988.7244314882,863.5862885759177,1189.6892799361842,2049.485324883382
