ibgeID,city,state,population,I_reported,series_length,best_cost,beta,gamma,initial_I,S,I,R,Nw
1301209,Coari,AM,83929,80,15,24.321361880161,0.403663208857817,0.16666666666666666,2.0919381637566683e-05,83825.71125052065,61.34097605676652,41.94777342255386,101.53300669786104
